url;price;currencyId;categoryId;picture;name;category1;category2;category3;category4;category5;category6;category7;Бренд;Холодопроизводительность (кВт);Теплопроизводительность (кВт);Тип Кондиционера;Артикул;Тип Блока;Тип Хладоагента;Инверторное управление;Класс Энергоэфективности: Охлаждение;Класс Энергоэфективности: Обогрев;Потребляемая мощность: Охлаждение (кВт);Потребляемая мощность: Обогрев (кВт);Рабочий Ток: Охлаждение (А);Рабочий Ток: Обогрев (А);Размер НЕТТО: Высота (мм);Размер НЕТТО: Ширина (мм);Размер НЕТТО: Глубина (мм);Вес НЕТТО (кг);Рабочий уровень шума (дБ);Источник питания;Размер соед. Труб: фаза - Жидкость;Размер соед. Труб: фаза - Газ;Допустимая уличная Температура: Охлаждение (°С);Допустимая уличная Температура: Обогрев (°С);Максимальная длина трассы (м);Максимальный перепад высот (м);Тип вн. Блока;Маркетинговые баллы;Наличие Пульта Управления
"http://b2b.optim-m.ru/catalog/vrf_panasonic/s_73mu1e51_vnutrenniy_kassetnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/6ee/6ee141c6eb32f9aa60d98f6c77ee4f59.jpeg";"S-73MU1E51 Внутренний кассетный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"7.3";"8";"VRF";"000006077";"Внутренний";"R410A";"Да";"";"";"0.04";"0.04";"0.36";"0.36";"256";"840";"840";"24";"54";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"";"";"";"";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vrf_panasonic/s_73mu1e5a_4kh_potochnaya_kasseta_panasonic/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/54c/54c602d279b1dce4f1407d1a3ca13ce1.jpeg";"S-73MU1E5A 4х поточная кассета PANASONIC";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"7.3";"8";"VRF";"000009128";"Внутренний";"R410A";"Да";"";"";"";"";"";"";"256";"840";"840";"24";"37";"Однофазный (220В, 50Hz)";"";"";"";"";"";"";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vrf_panasonic/s_90mf1e5_vnutrenniy_skrytyy_kanalnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/ed1/ed19d4ebaec080778f6df6243f682efb.jpeg";"S-90MF1E5 Внутренний скрытый канальный  блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"9";"10";"VRF";"000005324";"Внутренний";"R410A";"Да";"";"";"0.22";"0.21";"0.94";"0.9";"310";"1000";"630";"32";"45";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"";"";"";"";"Канальные";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/s_90mf2e5_vnutrenniy_blok_konditsionera_panasonic/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/9e9/9e948ddeccd24beb3f9bed1b0f3d33e3.jpeg";"S-90MF2E5 Внутренний блок кондиционера PANASONIC";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"9";"10";"VRF";"000006052";"Внутренний";"R410A";"Да";"";"";"0.14";"0.14";"1";"1";"290";"1000";"700";"34";"59";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"";"";"";"";"Канальные";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/s_90mu1e5a_vnutrenniy_kassetnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/bc6/bc6acdb458abe2004bf6ce7a648a2abf.jpeg";"S-90MU1E5A Внутренний кассетный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"LG";"9";"10";"VRF";"000008240";"Внутренний";"R410A";"Да";"";"";"";"";"";"";"256";"840";"840";"24";"38";"Однофазный (220В, 50Hz)";"";"";"";"";"";"";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_10me1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/768/76867c796a805052ed78554d8f09613d.jpeg";"U-10ME1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"28";"31.5";"VRF";"000005286";"Наружный";"R410A";"Да";"";"";"7.78";"7.68";"12.9";"12.7";"1758";"770";"893";"234";"74";"Трехфазный (380В, 50Hz)";"9,52 (3/8)";"22,23 (7/8)";"";"";"";"";"";"";"Нет"
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_10me1e81_naruzhnyy_blok/";"0";"RUR";"672";"";"U-10ME1E81 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"";"";"";"";"000006061";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_10me1e81_naruzhnyy_blok_1/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/648/64896e38e34fd35081401d844077cf8f.jpeg";"U-10ME1E81 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"28";"31.5";"VRF";"000010044";"Наружный";"R410A";"Да";"";"";"7.78";"7.68";"";"";"770";"1758";"930";"281";"59";"Трехфазный (380В, 50Hz)";"";"";"43";"-25";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_10mf1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/0e1/0e116d6692fe35a7fa466749e8a93a10.jpeg";"U-10MF1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"28";"31.5";"VRF";"000005292";"Наружный";"R410A";"Да";"";"";"8.12";"7.97";"";"";"1887";"890";"890";"290";"55";"Трехфазный (380В, 50Hz)";"";"";"43";"-20";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_10mf2e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/1f7/1f7d15329f0d6dad69b4b6f18d049078.jpeg";"U-10MF2E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"28";"31.5";"VRF";"000006068";"Наружный";"R410A";"Да";"";"";"8.12";"7.97";"";"";"1887";"890";"890";"290";"55";"Трехфазный (380В, 50Hz)";"";"";"43";"-20";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_12me1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/c69/c69b03c95f349247712d82b32e8c8780.jpeg";"U-12ME1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"33.5";"37.5";"VRF";"000005204";"Наружный";"R410A";"Да";"";"";"9.25";"9.15";"";"";"770";"1758";"930";"281";"61";"Трехфазный (380В, 50Hz)";"";"";"43";"-25";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_12me1e81_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/d9a/d9a840ab2e2ed19b6b577a285afacf63.jpeg";"U-12ME1E81 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"33.5";"33.5";"VRF";"000006062";"Наружный";"R410A";"Да";"";"";"22.4";"22.4";"";"";"770";"1758";"930";"280";"76";"Трехфазный (380В, 50Hz)";"";"";"";"";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_12me2e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/814/814fd3753ada5c49060cf834792953bf.png";"U-12ME2E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"33.5";"37.5";"VRF";"000014172";"Наружный";"R410A";"Да";"";"";"8.47";"8.47";"";"";"1758";"770";"930";"280";"58";"Трехфазный (380В, 50Hz)";"";"";"43";"-25";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_12mf1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/462/46286f589710a29ca92fed8d5fab908c.jpeg";"U-12MF1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"33.5";"37.5";"VRF";"000005293";"Наружный";"R410A";"Да";"";"";"9.82";"9.84";"";"";"1887";"890";"890";"290";"56";"Трехфазный (380В, 50Hz)";"";"";"43";"-20";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_12mf2e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/56a/56ad5660c6f07356c4be413305c1274b.jpeg";"U-12MF2E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"33.5";"37.5";"VRF";"000006069";"Наружный";"R410A";"Да";"";"";"9.82";"9.84";"";"";"1887";"890";"890";"290";"56";"Трехфазный (380В, 50Hz)";"";"";"43";"-20";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_14me1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/791/7916ff755efa9c7f8ea4cbd881355647.jpeg";"U-14ME1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"40";"45";"VRF";"000005287";"Наружный";"R410A";"Да";"";"";"11.1";"10.7";"";"";"1758";"1000";"930";"307";"62";"Трехфазный (380В, 50Hz)";"";"";"43";"-25";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_14me1e81_naruzhnyy_blok/";"0";"RUR";"672";"";"U-14ME1E81 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"";"";"";"";"000006063";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_14me2e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/5f8/5f897c2e7fbb7ab710325c11f8b6c022.jpeg";"U-14ME2E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"40";"45";"VRF";"000016779";"Наружный";"R410A";"Да";"";"";"11.1";"10.7";"";"";"1758";"1000";"930";"307";"62";"Трехфазный (380В, 50Hz)";"";"";"43";"-25";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_14mf1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/57f/57f2024b6da224e32afab254f73ad865.jpeg";"U-14MF1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"40";"45";"VRF";"000005297";"Наружный";"R410A";"Да";"";"";"11.6";"11.5";"";"";"1887";"890";"890";"350";"60";"Трехфазный (380В, 50Hz)";"";"";"43";"-20";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_14mf2e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/ec9/ec925e87447daa6cee5c37779353f01d.jpeg";"U-14MF2E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"40";"45";"VRF";"000006070";"Наружный";"R410A";"Да";"";"";"11.6";"11.5";"";"";"1887";"890";"890";"350";"60";"Трехфазный (380В, 50Hz)";"";"";"43";"-20";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_16me1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/d00/d00753a55d1e45d2c5274604af7fc231.jpeg";"U-16ME1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"45";"50";"VRF";"000005288";"Наружный";"R410A";"Да";"";"";"13.4";"13";"";"";"1758";"1000";"930";"307";"62";"Трехфазный (380В, 50Hz)";"";"";"43";"-25";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_16me1e81_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/af1/af1fff2bc7d098a9e6211f145dd86a41.jpeg";"U-16ME1E81 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"45";"50";"VRF";"000006064";"Наружный";"R410A";"Да";"";"";"13.4";"13";"";"";"1758";"1000";"930";"307";"62";"Трехфазный (380В, 50Hz)";"";"";"43";"-25";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_16me2e8_naruzhnyy_blok/";"0";"RUR";"672";"";"U-16ME2E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"";"";"";"";"000017537";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_16mf1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/65f/65f9ec9f309b9ff568b8acf41b5793a3.jpeg";"U-16MF1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"45";"50";"VRF";"000005298";"Наружный";"R410A";"Да";"";"";"13.3";"13.2";"";"";"1887";"890";"890";"350";"61";"Трехфазный (380В, 50Hz)";"";"";"43";"-20";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_16mf2e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/32a/32a7507fc08f2a8e7b50fdd1adf226a9.jpeg";"U-16MF2E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"45";"50";"VRF";"000006071";"Наружный";"R410A";"Да";"";"";"13.3";"13.2";"";"";"1887";"890";"890";"350";"61";"Трехфазный (380В, 50Hz)";"";"";"43";"-20";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_18me1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/d3c/d3c4294912ffd6569f0c39281b3edf45.jpeg";"U-18ME1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"50";"56";"VRF";"000005289";"Наружный";"R410A";"Да";"";"";"14.3";"14.3";"";"";"1758";"1540";"930";"423";"75";"Трехфазный (380В, 50Hz)";"";"";"43";"-25";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_18me1e81_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/e53/e53bd002e9e2103c2df80f332da65884.jpeg";"U-18ME1E81 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"50";"56";"VRF";"000006065";"Наружный";"R410A";"Да";"";"";"14.3";"14.3";"";"";"1758";"1540";"930";"423";"65";"Трехфазный (380В, 50Hz)";"";"";"43";"-25";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_18me2e8_naruzhnyy_blok/";"0";"RUR";"672";"";"U-18ME2E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"";"";"";"";"000017536";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_20me1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/f7a/f7a039e804e97a870114add56ae1966a.jpeg";"U-20ME1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"56";"63";"VRF";"000005290";"Наружный";"R410A";"Да";"";"";"16.8";"16.5";"";"";"1758";"1540";"930";"423";"63";"Трехфазный (380В, 50Hz)";"";"";"43";"-25";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_20me1e81_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/3af/3af94361396ec2377c459638858a490a.jpeg";"U-20ME1E81 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"56";"63";"VRF";"000006066";"Наружный";"R410A";"Да";"";"";"16.8";"16.5";"";"";"1758";"1540";"930";"423";"63";"Трехфазный (380В, 50Hz)";"";"";"43";"-25";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_20me2e8_naruzhnyy_blok/";"0";"RUR";"672";"";"U-20ME2E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"";"";"";"";"000017535";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_4le1e5_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/fc8/fc8dad032e48869d95cf83cec678fc39.jpeg";"U-4LE1E5 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"12.1";"12.5";"VRF";"000005368";"Наружный";"R410A";"Да";"";"";"3.1";"3.04";"";"";"1330";"940";"340";"115";"54";"Однофазный (220В, 50Hz)";"";"";"46";"-20";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_4le1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/2b8/2b851de24835311be7d02590a8d6ae27.jpeg";"U-4LE1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"12.1";"12.5";"VRF";"000005369";"Наружный";"R410A";"Да";"";"";"3.1";"3.04";"";"";"1340";"900";"350";"104";"52";"Трехфазный (380В, 50Hz)";"";"";"";"";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_4le2e5_naruzhnyy_blok/";"0";"RUR";"672";"";"U-4LE2E5 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"";"";"";"";"000019449";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_5le1e5_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/eca/eca37324fceaca6107144c263df3289b.jpeg";"U-5LE1E5 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"14";"16";"VRF";"000005370";"Наружный";"R410A";"Да";"";"";"3.33";"3.72";"";"";"1330";"940";"340";"104";"71";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"";"";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_5le1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/391/3913128d45758ed32add2da3dfff85d4.jpeg";"U-5LE1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"14";"16";"VRF";"000005371";"Наружный";"R410A";"Да";"";"";"3.33";"3.72";"5.7";"6.3";"1330";"940";"340";"103";"71";"Трехфазный (380В, 50Hz)";"9,52 (3/8)";"15,88 (5/8)";"46";"-20";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_6le1e5_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/703/70352e85839d840c6392580148c2f708.jpeg";"U-6LE1E5 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"15.5";"18";"VRF";"000005372";"Наружный";"R410A";"Да";"";"";"4.49";"4.56";"21.5";"21.6";"1330";"940";"340";"104";"73";"Однофазный (220В, 50Hz)";"9,52 (3/8)";"19,05 (3/4)";"46";"-20";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_6le1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/a1c/a1c3f129a08a258e2cf65d32039c0988.jpeg";"U-6LE1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"15.5";"18";"VRF";"000005373";"Наружный";"R410A";"Да";"";"";"4.49";"4.56";"7.5";"7.5";"1330";"940";"340";"104";"73";"Трехфазный (380В, 50Hz)";"9,52 (3/8)";"19,05 (3/4)";"46";"-20";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_8me1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/f67/f67a46f15235fc880cbddf70e1f6c9cf.jpeg";"U-8ME1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"22.4";"25";"VRF";"000005285";"Наружный";"R410A";"Да";"";"";"5.54";"5.48";"";"";"1758";"770";"930";"230";"57";"Трехфазный (380В, 50Hz)";"";"";"43";"-25";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_8me1e81_naruzhnyy_blok/";"0";"RUR";"672";"";"U-8ME1E81 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"";"";"";"";"000006060";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_8me2e8_naruzhnyy_blok/";"0";"RUR";"672";"";"U-8ME2E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"";"";"";"";"000017534";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_8mf1e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/f09/f09b01ea6702a1a4b2b71a60e7e54cea.jpeg";"U-8MF1E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"22.4";"25";"VRF";"000005291";"Наружный";"R410A";"Да";"";"";"5.93";"6.11";"";"";"1887";"890";"890";"290";"55";"Трехфазный (380В, 50Hz)";"";"";"43";"-20";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_panasonic/u_8mf2e8_naruzhnyy_blok/";"0";"RUR";"672";"http://pt.loc/image/providers/optim/picture/aad/aad51444490bc64eaa57ada812026408.jpeg";"U-8MF2E8 Наружный блок";"Промышленный Климат";"VRF - Системы";"VRF PANASONIC";"";"";"";"";"Panasonic";"22.4";"25";"VRF";"000006067";"Наружный";"R410A";"Да";"";"";"4.98";"5.24";"";"";"1758";"1000";"930";"269";"57";"Трехфазный (380В, 50Hz)";"";"";"43";"-20";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_lg/abzca_zonalnyy_kontroller_dlya_vnutrennikh_blokov_kanalnogo_tipa_vysokonapornye_dlya_raspredeleniya_/";"0";"RUR";"946";"";"ABZCA Зональный контроллер для внутренних блоков канального типа (ВЫСОКОНАПОРНЫЕ) для распределения потоков LG";"Промышленный Климат";"VRF - Системы";"VRF LG";"";"";"";"";"";"";"";"";"000018499";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_lg/arbln01621_refnet_vrf_lg/";"0";"RUR";"946";"";"ARBLN01621 Рефнет VRF LG";"Промышленный Климат";"VRF - Системы";"VRF LG";"";"";"";"";"";"";"";"";"000009990";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_lg/arbln03321_refnet_vrf_lg/";"0";"RUR";"946";"";"ARBLN03321 Рефнет VRF LG";"Промышленный Климат";"VRF - Системы";"VRF LG";"";"";"";"";"";"";"";"";"000009991";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://b2b.optim-m.ru/catalog/vrf_lg/arnu07gsbl4_vnutrenniy_blok_vrf_lg/";"0";"RUR";"946";"http://pt.loc/image/providers/optim/picture/6a4/6a4207ebf6f10177397a6d2ff834daa3.jpeg";"ARNU07GSBL4 Внутренний блок VRF LG";"Промышленный Климат";"VRF - Системы";"VRF LG";"";"";"";"";"LG";"2.2";"2.5";"VRF";"000013589";"Внутренний";"R410A";"Да";"A";"A";"0.01";"0.01";"";"";"289";"895";"215";"10";"32";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"12,7 (1/2)";"33";"-3";"7.5";"";"Настенные";"100";"Да"
"http://b2b.optim-m.ru/catalog/vrf_lg/arnu07gtrc2_vnutrenniy_blok_vrf_lg/";"0";"RUR";"946";"http://pt.loc/image/providers/optim/picture/a24/a24777bd66eb02b2645e586d332a07ec.jpeg";"ARNU07GTRC2 Внутренний блок VRF LG";"Промышленный Климат";"VRF - Системы";"VRF LG";"";"";"";"";"LG";"2.2";"2.5";"VRF";"000009985";"Внутренний";"R410A";"";"A";"A";"0.03";"0.03";"";"";"214";"517";"517";"13.1";"29";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"12,7 (1/2)";"33";"-3";"7.5";"";"Кассетные";"100";"Да"
"http://b2b.optim-m.ru/catalog/vrf_lg/arnu09gtrc4_vnutrenniy_blok_vrf_lg/";"0";"RUR";"946";"http://pt.loc/image/providers/optim/picture/774/774cbf829542361859bfc9f7bf3695a2.jpeg";"ARNU09GTRC4 Внутренний блок VRF LG";"Промышленный Климат";"VRF - Системы";"VRF LG";"";"";"";"";"LG";"2.8";"3.2";"VRF";"000013682";"Внутренний";"R410A";"Нет";"";"";"0.01";"0.01";"";"";"214";"570";"570";"13.7";"30";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"12,7 (1/2)";"";"";"";"";"Кассетные";"";"Да"
"http://b2b.optim-m.ru/catalog/vrf_lg/arnu12gtrc4_vnutrenniy_blok_vrf_lg/";"0";"RUR";"946";"http://pt.loc/image/providers/optim/picture/de6/de6ca0efba3b93529ff48b8e6ef0d776.jpeg";"ARNU12GTRC4 Внутренний блок VRF LG";"Промышленный Климат";"VRF - Системы";"VRF LG";"";"";"";"";"LG";"3.6";"4";"VRF";"000014296";"Внутренний";"R410A";"";"A";"A";"0.02";"0.02";"";"";"214";"570";"570";"13.7";"32";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"12,7 (1/2)";"33";"-3";"7.5";"";"Кассетные";"100";"Да"
"http://b2b.optim-m.ru/catalog/vrf_lg/arnu15gtqc2_vnutrenniy_blok_tm_lg/";"0";"RUR";"946";"http://pt.loc/image/providers/optim/picture/efc/efc336f65cf7dd99c5ef7226de465499.jpeg";"ARNU15GTQC2 Внутренний блок ТМ LG";"Промышленный Климат";"VRF - Системы";"VRF LG";"";"";"";"";"LG";"4.5";"5";"VRF";"000010709";"Внутренний";"R410A";"";"A";"A";"0.03";"0.03";"";"";"256";"570";"570";"15.5";"36";"Однофазный (220В, 50Hz)";"6,35 (1/4)";"12,7 (1/2)";"33";"-3";"7.5";"";"Кассетные";"100";"Да"
